obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"390.8800"	"390.88000"	"860*"	""		"16163.3602"	"41739.415"	"5d.6s2.(a 2D).6p"	"z 3D*"	"2"	"5d4"	"a 5D"	"3"		""	"L16323"	
"390.9185"	"390.91819"	"2900"	""		"19791.3040"	"45364.860"	"5d.6s2.(a 2D).6p"	"z 3P*"	"2"	"6p2.(3P).5d.(4P).6s"	"b 5P"	"3"		""	"L16323"	
"390.967"	"390.96332"	"57"	""		"21738.7225"	"47309.327"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"1"	"6p2.(1D).5d.(2P).6s"	"g 3P"	"1"		""	"L16323"	
"391.0290"	"391.02912"	"290"	""		"21738.7225"	"47305.024"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"1"	"6p2.(1D).5d.(2D).6s"	"f 3D"	"2"		""	"L16323"	
"391.0876"	"391.08766"	"110"	""		"27018.812"	"52581.287"	"5d3.(2H).6s"	"a 3H"	"5"	"5d3.(b 4F).6p"	"t 3F*"	"4"		""	"L16323"	
"391.1748"	"391.17460"	"430"	""		"23448.6227"	"49005.416"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"3"	"5d2.(3F).6s.(a 2F).7s"	"i 3F"	"4"		""	"L16323"	
"391.2210"	""	"28"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"391.2436"	"391.24362"	"200"	""		"20908.462"	"46460.747"	"5d3.(b 4P).6s"	"a 5P"	"2"	""	"4646*"	"1"		""	"L16323"	
"391.2670"	"391.26741"	"57"	""		"18011.0647"	"43561.796"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"2"	"6p2.(3P).5d.(2P).6s"	"d 3P"	"1"		""	"L16323"	
"391.3890"	"391.38841"	"28"	""		"23448.6227"	"48991.455"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"3"	"5d4"	"h 3F"	"2"		""	"L16323"	
"391.3930"	"391.393455"	"57"	""		"10532.5690"	"36075.0722"	"5d2.6s2"	"a 1G"	"4"	"5d2.(a 3F).6s.(a 2F).6p"	"x 3F*"	"4"		""	"L16323"	
"391.4060"	"391.40670"	"28"	""		"26305.8081"	"51847.447"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5D*"	"3"	""	"5185"	"3"		""	"L16323"	
"391.4170"	""	"85"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"391.5530"	""	"28"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"391.6074"	"391.60748"	"560"	""		"14017.827"	"39546.371"	"5d.6s2.(a 2D).6p"	"z 3D*"	"1"	"5d.6s2.(a 2D).7s"	"d 3D"	"1"		""	"L16323"	
"391.6368"	"391.63656"	"850"	""		"14740.6924"	"40267.341"	"5d3.(b 4F).6s"	"a 5F"	"2"	"5d2.(a 3P).6s.(a 2P).6p"	"u 3D*"	"2"		""	"L16323"	
"391.7250"	""	"28"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"391.9417"	"391.94217"	"84"	""		"27074.542"	"52581.287"	"5d3.(b 4F).6s"	"b 3F"	"4"	"5d3.(b 4F).6p"	"t 3F*"	"4"		""	"L16323"	
