obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"527.6262"	"527.6263+"	"35"	"8.6e+05"	B	"21618.630"	"40566.167"	"4d5.(4D).5s"	"a 3D"	"3"	"4d4.5s.(4D).5p"	"z 3D*"	"2"		"T5293"	"L10250,L3475"	
"527.9640"	"527.9641+"	"65"	"4.6e+05"	B	"16783.856"	"35719.270"	"4d5.(4G).5s"	"a 5G"	"6"	"4d4.5s.(6D).5p"	"z 5F*"	"5"		"T5293"	"L10250,L3475"	
"528.0855"	"528.0855+"	"210"	"1.28e+07"	B	"22875.942"	"41807.000"	"4d4.5s2"	"a 3P"	"2"	""	"3.1*"	"2"		"T5293"	"L10250,L3475"	
"528.3826"	"528.3825+"	"20"	"2.09e+06"	B	"26635.820"	"45556.237"	"4d4.5s2"	"a 1G"	"4"	"4d5.(2G).5p"	"x 3G*"	"4"		"T5293"	"L10250,L3475"	
"529.2073"	"529.2073+"	"55"	"2.20e+06"	B	"20930.425"	"39821.354"	"4d5.(4D).5s"	"a 3D"	"1"	"4d4.5s.(4D).5p"	"z 3P*"	"2"		"T5293"	"L10250,L3475"	
"529.3447"	"529.3447+"	"35"	"6.4e+06"	B+	"18479.582"	"37365.610"	"4d5.(4P).5s"	"a 5P"	"1"	"4d4.5s.(4D).5p"	"y 5D*"	"0"		"T5293"	"L10250,L3475"	
"529.5455"	"529.5457+"	"55"	"1.09e+06"	A	"20280.968"	"39159.828"	"4d5.(4D).5s"	"b 5D"	"2"	"4d4.5s.(4D).5p"	"y 5D*"	"3"		"T5293"	"L10250,L3475"	
"530.6245"	"530.6247+"	"20"	"4.57e+05"	B+	"20280.968"	"39121.439"	"4d5.(4D).5s"	"b 5D"	"2"	"4d5.(4G).5p"	"z 5G*"	"3"		"T5293"	"L10250,L3475"	
"531.3886"	"531.3887+"	"55"	"2.08e+06"	B+	"18479.582"	"37292.965"	"4d5.(4P).5s"	"a 5P"	"1"	"4d4.5s.(6D).5p"	"z 5D*"	"1"		"T5293"	"L10250,L3475"	
"531.5033"	"531.5034+"	"35"	"6.48e+05"	A	"20350.507"	"39159.828"	"4d5.(4D).5s"	"b 5D"	"3"	"4d4.5s.(4D).5p"	"y 5D*"	"3"		"T5293"	"L10250,L3475"	
"531.9875"	"531.9875+"	"20"	"2.56e+06"	B+	"31484.615"	"50276.822"	"4d4.5s2"	"b 1I"	"6"	"4d5.(2I).5p"	"z 3K*"	"7"		"T5293"	"L10250,L3475"	
