obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"486.2193"	"486.2195"	"100c"	""		"23588.40"	"44149.50"	"4d5.(6S).5s.(7S).5p"	"6P*"	"3/2"	"4d6.(5D).6s"	"e 6D"	"1/2"		""	"L149"	
"486.6733"	"486.6732"	"10000"	""		"11063.07"	"31605.00"	"4d6.(5D).5s"	"4D"	"5/2"	"4d6.(5D).5p"	"4F*"	"7/2"		""	"L149"	
"487.0772"	"487.0768"	"200"	""		"21204.96"	"41729.87"	"4d6.(3H).5s"	"2H"	"9/2"	"4d6.(3F2).5p"	"4G*"	"7/2"		""	"L149"	
"488.8695"	"488.8696"	"100"	""		"19791.94"	"40241.58"	"4d6.(3F2).5s"	"4F"	"9/2"	"4d5.(4G).5s.(5G).5p"	"4H*"	"11/2"		""	"L149"	
"489.0884"	"489.0878"	"150c"	""		"23588.40"	"44028.92"	"4d5.(6S).5s.(7S).5p"	"6P*"	"3/2"	"4d6.(5D).6s"	"e 6D"	"3/2"		""	"L149"	
"489.1918"	"489.1909"	"8000"	""		"11578.60"	"32014.81"	"4d6.(5D).5s"	"4D"	"3/2"	"4d6.(5D).5p"	"4F*"	"5/2"		""	"L149"	
"489.2490"	"489.2486"	"150"	""		"22180.10"	"42613.90"	"4d6.(3G).5s"	"2G"	"9/2"	"4d6.(3G).5p"	"2H*"	"9/2"		""	"L149"	
"490.8509"	"490.8446"	"1000"	""		"11890.70"	"32258.06"	"4d6.(5D).5s"	"4D"	"1/2"	"4d6.(5D).5p"	"4P*"	"3/2"		""	"L149"	
"490.9566"	"490.9509"	"2000"	""		"11890.70"	"32253.65"	"4d6.(5D).5s"	"4D"	"1/2"	"4d6.(5D).5p"	"4F*"	"3/2"		""	"L149"	
"491.3020"	"491.3017"	"500"	""		"11578.60"	"31927.01"	"4d6.(5D).5s"	"4D"	"3/2"	"4d6.(5D).5p"	"4P*"	"5/2"		""	"L149"	
"491.4699"	"491.4689"	"150c"	""		"23455.21"	"43796.70"	"4d5.(6S).5s.(7S).5p"	"6P*"	"5/2"	"4d6.(5D).6s"	"e 6D"	"5/2"		""	"L149"	
"492.0668"	"492.0664"	"200c,l"	""		"21447.47"	"41764.26"	"4d7"	"4F"	"3/2"	"4d6.(3F2).5p"	"4G*"	"5/2"		""	"L149"	
"492.3601"	"492.3601"	"300"	""		"20783.83"	"41088.50"	"4d7"	"4F"	"7/2"	"4d6.(3H).5p"	"2G*"	"7/2"		""	"L149"	
"494.8064"	"494.8060"	"400"	""		"3250.91"	"23455.21"	"4d6.(5D).5s"	"6D"	"7/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"5/2"		""	"L149"	
"497.6340"	"497.6341"	"5000"	""		"17522.92"	"37612.40"	"4d5.(6S).5s.(7S).5p"	"8P*"	"9/2"	"4d5.(6S).5s.(7S).6s"	"e 8S"	"7/2"		""	"L149"	
"499.4997"	"499.5007"	"400"	""		"3250.91"	"23265.32"	"4d6.(5D).5s"	"6D"	"7/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"7/2"		""	"L4515"	
"500.2674"	"500.2668"	"200"	""		"21719.83"	"41703.59"	"4d6.(3H).5s"	"2H"	"11/2"	"4d6.(3H).5p"	"2G*"	"9/2"		""	"L149"	
"500.5737"	"500.5754"	"100"	""		"19791.94"	"39763.38"	"4d6.(3F2).5s"	"4F"	"9/2"	"4d5.(4G).5s.(5G).5p"	"6F*"	"9/2"		""	"L149"	
"501.4517"	"501.4514"	"200c,w"	""		"23455.21"	"43391.76"	"4d5.(6S).5s.(7S).5p"	"6P*"	"5/2"	"4d6.(5D).6s"	"e 6D"	"7/2"		""	"L149"	
"502.6238"	"502.6240"	"500"	""		"20639.36"	"40529.40"	"4d6.(3G).5s"	"4G"	"11/2"	"4d5.(4G).5s.(5G).5p"	"4H*"	"13/2"		""	"L4515,L14280"	
"502.6793"	"502.6786"	"300*"	""		"42613.90"	"62501.78?"	"4d6.(3G).5p"	"2H*"	"9/2"	""	"6"	"7/2"		""	"L4515"	
"502.6793"	"502.6791"	"300*"	""		"3700.54"	"23588.40"	"4d6.(5D).5s"	"6D"	"5/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"3/2"		""	"L149"	
"502.7894"	"502.7883"	"150"	""		"21204.96"	"41088.50"	"4d6.(3H).5s"	"2H"	"9/2"	"4d6.(3H).5p"	"2G*"	"7/2"		""	"L149"	
"503.2446"	"503.2442"	"80"	""		"10516.53"	"30382.06"	"4d6.(5D).5s"	"4D"	"7/2"	"4d6.(5D).5p"	"6F*"	"7/2"		""	"L149"	
"505.5274"	"505.5271"	"300"	""		"19791.94"	"39567.76"	"4d6.(3F2).5s"	"4F"	"9/2"	"4d6.(3G).5p"	"4F*"	"7/2"		""	"L149"	
"505.8331"	"505.8338"	"60"	""		"20639.36"	"40403.19"	"4d6.(3G).5s"	"4G"	"11/2"	"4d5.(4G).5s.(5G).5p"	"4H*"	"9/2"		""	"L149"	
"506.0686"	"506.0683"	"500"	""		"3700.54"	"23455.21"	"4d6.(5D).5s"	"6D"	"5/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"5/2"		""	"L149"	
"509.0743"	"509.0744"	"80"	""		"21450.48"	"41088.50"	"4d6.(3G).5s"	"4G"	"9/2"	"4d6.(3H).5p"	"2G*"	"7/2"		""	"L149"	
"509.6280"	"509.6269"	"5000"	""		"10516.53"	"30133.26"	"4d6.(5D).5s"	"4D"	"7/2"	"4d6.(5D).5p"	"6F*"	"9/2"		""	"L149"	
"510.3240"	"510.3244"	"200c"	""		"23265.32"	"42855.24"	"4d5.(6S).5s.(7S).5p"	"6P*"	"7/2"	"4d6.(5D).6s"	"e 6D"	"9/2"		""	"L149"	
"510.4321"	"510.4310"	"500"	""		"4002.57"	"23588.40"	"4d6.(5D).5s"	"6D"	"3/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"3/2"		""	"L149"	
"510.9809"	"510.9801"	"200"	""		"3700.54"	"23265.32"	"4d6.(5D).5s"	"6D"	"5/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"7/2"		""	"L149"	
"512.0605"	"512.0608"	"100"	""		"22180.10"	"41703.59"	"4d6.(3G).5s"	"2G"	"9/2"	"4d6.(3H).5p"	"2G*"	"9/2"		""	"L149"	
"513.9262"	"513.9259"	"500"	""		"4002.57"	"23455.21"	"4d6.(5D).5s"	"6D"	"3/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"5/2"		""	"L149"	
"515.0630"	"515.0642"	"500"	""		"4178.75"	"23588.40"	"4d6.(5D).5s"	"6D"	"1/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"3/2"		""	"L149"	
"516.1810"	"516.1795"	"2000*"	""		"20523.34"	"39891.05"	"4d6.(3F2).5s"	"2F"	"5/2"	"4d5.(4G).5s.(5G).5p"	"6F*"	"5/2"		""	"L149"	
"516.1810"	"516.1814"	"2000*"	""		"13252.74"	"32620.38"	"4d6.(3P2).5s"	"4P"	"5/2"	"4d6.(5D).5p"	"4D*"	"7/2"		""	"L149"	
"517.4812"	"517.4813"	"2000"	""		"11063.07"	"30382.06"	"4d6.(5D).5s"	"4D"	"5/2"	"4d6.(5D).5p"	"6F*"	"7/2"		""	"L149"	
"520.6561"	"520.6555"	"100"	""		"30382.06"	"49583.27"	"4d6.(5D).5p"	"6F*"	"7/2"	"4d6.(5D).5d"	"6G"	"9/2"		""	"L4515,L14280"	
"522.5554"	""	"200"	""		""	""	""	""	""	""	""	""		""	"L4515"	
"526.0217"	"526.0221"	"200c,w"	""		"13252.74"	"32258.06"	"4d6.(3P2).5s"	"4P"	"5/2"	"4d6.(5D).5p"	"4P*"	"3/2"		""	"L149"	
"526.1444"	"526.1441"	"200c"	""		"13252.74"	"32253.65"	"4d6.(3P2).5s"	"4P"	"5/2"	"4d6.(5D).5p"	"4F*"	"3/2"		""	"L149"	
"527.5512"	"527.5504"	"1000"	""		"11578.60"	"30528.86"	"4d6.(5D).5s"	"4D"	"3/2"	"4d6.(5D).5p"	"6F*"	"5/2"		""	"L149"	
"528.5067"	"528.5076"	"800"	""		"14169.75"	"33085.69"	"4d6.(3P2).5s"	"4P"	"3/2"	"4d6.(5D).5p"	"4D*"	"5/2"		""	"L149"	
"530.5307"	"530.5318"	"100"	""		"30133.26"	"48977.03"	"4d6.(5D).5p"	"6F*"	"9/2"	"4d6.(5D).5d"	"6D"	"9/2"		""	"L149"	
"531.4964"	"531.4964"	"400"	""		"21719.83"	"40529.40"	"4d6.(3H).5s"	"2H"	"11/2"	"4d5.(4G).5s.(5G).5p"	"4H*"	"13/2"		""	"L4515,L14280"	
"532.0198"	"532.0188"	"600"	""		"21450.48"	"40241.58"	"4d6.(3G).5s"	"4G"	"9/2"	"4d5.(4G).5s.(5G).5p"	"4H*"	"11/2"		""	"L149"	
"533.4790"	"533.4718"	"200"	""		"11890.70"	"30630.62"	"4d6.(5D).5s"	"4D"	"1/2"	"4d6.(5D).5p"	"6F*"	"3/2"		""	"L149"	
"535.3480"	"535.3473"	"500c,w"	""		"13252.74"	"31927.01"	"4d6.(3P2).5s"	"4P"	"5/2"	"4d6.(5D).5p"	"4P*"	"5/2"		""	"L149"	
"535.6634"	"535.6625"	"200"	""		"14679.90"	"33343.18"	"4d6.(3P2).5s"	"4P"	"1/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L149"	
"535.8646"	"535.8647"	"300*"	""		"30133.26"	"48789.50"	"4d6.(5D).5p"	"6F*"	"9/2"	"4d6.(5D).5d"	"4G"	"11/2"		""	"L4515,L14280"	
"535.8646"	"535.8675"	"300*"	""		"23957.76"	"42613.90"	"4d6.(1G2).5s"	"2G"	"7/2"	"4d6.(3G).5p"	"2H*"	"9/2"		""	"L149"	
"536.0142"	"536.0138"	"200"	""		"21752.14"	"40403.19"	"4d6.(3G).5s"	"4G"	"7/2"	"4d5.(4G).5s.(5G).5p"	"4H*"	"9/2"		""	"L149"	
"537.5201"	"537.5202"	"500h"	""		"30067.29"	"48666.07"	"4d6.(5D).5p"	"6F*"	"11/2"	"4d6.(5D).5d"	"6G"	"13/2"		""	"L4515,L14280"	
"542.3048"	"542.3054"	"150c"	""		"31503.93"	"49938.60"	"4d5.(6S).5s.(5S).5p"	"6P*"	"3/2"	"4d6.(5D).5d"	"6G"	"5/2"		""	"L149"	
"544.7402"	"544.7406"	"200"	""		"13252.74"	"31605.00"	"4d6.(3P2).5s"	"4P"	"5/2"	"4d6.(5D).5p"	"4F*"	"7/2"		""	"L149"	
"545.1900"	"545.1877"	"500c*"	""		"30067.29"	"48404.50"	"4d6.(5D).5p"	"6F*"	"11/2"	"4d6.(5D).5d"	"6F"	"11/2"		""	"L4515,L14280"	
"545.1900"	"545.1981"	"500c*"	""		"31605.00"	"49941.86"	"4d6.(5D).5p"	"4F*"	"7/2"	"4d6.(5D).5d"	"4F"	"9/2"		""	"L4515,L14280"	
"545.5952"	"545.5965"	"100"	""		"32014.81"	"50338.28"	"4d6.(5D).5p"	"4F*"	"5/2"	"4d6.(5D).5d"	"4F"	"7/2"		""	"L4515,L14280"	
"547.1962"	"547.1954"	"300*"	""		"31114.08"	"49384.01"	"4d6.(5D).5p"	"4F*"	"9/2"	"4d6.(5D).5d"	"6G"	"11/2"		""	"L4515,L14280"	
"547.1962"	"547.1981"	"300*"	""		"23460.03?"	"41729.87"	""	"3"	"7/2"	"4d6.(3F2).5p"	"4G*"	"7/2"		""	"L149"	
"548.3012"	"548.3034"	"70"	""		"43805.25"	"62038.26?"	"4d6.(3F2).5p"	"2F*"	"7/2"	""	"5"	"7/2"		""	"L149"	
"548.5373"	"548.5369"	"60"	""		"21752.14"	"39977.39"	"4d6.(3G).5s"	"4G"	"7/2"	"4d6.(3F).5p"	"4F*"	"5/2"		""	"L4515"	
"550.6890"	"550.6898"	"80c,w"	""		"13252.74"	"31406.74"	"4d6.(3P2).5s"	"4P"	"5/2"	"4d5.(6S).5s.(5S).5p"	"6P*"	"5/2"		""	"L149"	
"552.4107"	"552.4091"	"150"	""		"27971.36"	"46068.86"	"4d7"	"2G"	"9/2"	"4d6.(3H).5p"	"2H*"	"9/2"		""	"L149"	
"552.8233"	"552.8245"	"100"	""		"14169.75"	"32253.65"	"4d6.(3P2).5s"	"4P"	"3/2"	"4d6.(5D).5p"	"4F*"	"3/2"		""	"L149"	
"554.1939"	"554.1941"	"200"	""		"25058.56"	"43097.77"	"4d6.(3D).5s"	"4D"	"7/2"	"4d6.(3D).5p"	"4F*"	"9/2"		""	"L149"	
"554.3627"	"554.3640"	"80"	""		"22265.46"	"40299.14"	"4d5.5s2"	"4P"	"5/2"	"4d5.(4G).5s.(5G).5p"	"4F*"	"5/2"		""	"L149"	
"555.0528"	"555.0547"	"100"	""		"21752.14"	"39763.38"	"4d6.(3G).5s"	"4G"	"7/2"	"4d5.(4G).5s.(5G).5p"	"6F*"	"9/2"		""	"L4515"	
"558.9019"	"558.9026"	"3000c,w"	""		"14733.14"	"32620.38"	"4d7"	"4F"	"9/2"	"4d6.(5D).5p"	"4D*"	"7/2"		""	"L149"	
"560.2229"	"560.2236"	"200"	""		"14169.75"	"32014.81"	"4d6.(3P2).5s"	"4P"	"3/2"	"4d6.(5D).5p"	"4F*"	"5/2"		""	"L149"	
"562.0450"	"562.0451"	"2000c"	""		"15298.46"	"33085.69"	"4d6.(3F2).5s"	"4F"	"7/2"	"4d6.(5D).5p"	"4D*"	"5/2"		""	"L149"	
"562.9937"	"562.9937"	"300"	""		"14169.75"	"31927.01"	"4d6.(3P2).5s"	"4P"	"3/2"	"4d6.(5D).5p"	"4P*"	"5/2"		""	"L149"	
"564.2132"	"564.2116"	"1500"	""		"15624.25"	"33343.18"	"4d6.(3F2).5s"	"4F"	"5/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L149"	
"564.4944"	"564.4945"	"800"	""		"15770.42"	"33480.47"	"4d6.(3F2).5s"	"4F"	"3/2"	"4d6.(5D).5p"	"4D*"	"1/2"		""	"L149"	
"565.6005"	"565.6004"	"100"	""		"31114.08"	"48789.50"	"4d6.(5D).5p"	"4F*"	"9/2"	"4d6.(5D).5d"	"4G"	"11/2"		""	"L4515,L14280"	
"567.2153"	"567.2153"	"60"	""		"26950.98"	"44576.08"	"4d5.5s2"	"2F1"	"7/2"	"4d6.(3F2).5p"	"2G*"	"9/2"		""	"L149"	
"568.7301"	"568.7299"	"200"	""		"14679.90"	"32258.06"	"4d6.(3P2).5s"	"4P"	"1/2"	"4d6.(5D).5p"	"4P*"	"3/2"		""	"L149"	
"568.9046"	"568.9047"	"200"	""		"15770.42"	"33343.18"	"4d6.(3F2).5s"	"4F"	"3/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L149"	
"572.5314"	"572.5316"	"700"	""		"15624.25"	"33085.69"	"4d6.(3F2).5s"	"4F"	"5/2"	"4d6.(5D).5p"	"4D*"	"5/2"		""	"L149"	
"577.1468"	"577.1432"	"500c"	""		"15298.46"	"32620.38"	"4d6.(3F2).5s"	"4F"	"7/2"	"4d6.(5D).5p"	"4D*"	"7/2"		""	"L149"	
"579.4646"	"579.4624"	"100"	""		"33085.69"	"50338.28"	"4d6.(5D).5p"	"4D*"	"5/2"	"4d6.(5D).5d"	"4F"	"7/2"		""	"L4515,L14280"	
"579.9850"	"579.9869"	"80c"	""		"14169.75"	"31406.74"	"4d6.(3P2).5s"	"4P"	"3/2"	"4d5.(6S).5s.(5S).5p"	"6P*"	"5/2"		""	"L149"	
"581.4241"	"581.4225"	"100c,w"	""		"22265.46"	"39459.89"	"4d5.5s2"	"4P"	"5/2"	"4d5.(4P).5s.(5P).5p"	"6S*"	"5/2"		""	"L149"	
"583.1477"	"583.1474"	"200"	""		"10516.53"	"27660.10"	"4d6.(5D).5s"	"4D"	"7/2"	"4d6.(5D).5p"	"6D*"	"7/2"		""	"L149"	
"583.6329"	"583.6325"	"150c"	""		"13252.74"	"30382.06"	"4d6.(3P2).5s"	"4P"	"5/2"	"4d6.(5D).5p"	"6F*"	"7/2"		""	"L149"	
"592.3357"	"592.3351"	"150"	""		"11063.07"	"27940.73"	"4d6.(5D).5s"	"4D"	"5/2"	"4d6.(5D).5p"	"6D*"	"5/2"		""	"L149"	
"592.4468"	"592.4456"	"1000c,w"	""		"0.00"	"16874.51"	"4d5.5s2"	"6S"	"5/2"	"4d5.(6S).5s.(7S).5p"	"8P*"	"7/2"		""	"L149"	
"592.6286"	"592.6262"	"200"	""		"28839.40"	"45708.77"	"4d7"	"2H"	"11/2"	""	"4*"	"9/2"		""	"L149"	
"593.1929"	"593.1927"	"600c"	""		"10516.53"	"27369.79"	"4d6.(5D).5s"	"4D"	"7/2"	"4d6.(5D).5p"	"6D*"	"9/2"		""	"L149"	
"603.2355"	"603.2357"	"60"	""		"11578.60"	"28151.28"	"4d6.(5D).5s"	"4D"	"3/2"	"4d6.(5D).5p"	"6D*"	"3/2"		""	"L149"	
"604.7992"	"604.7983"	"60"	""		"29539.00"	"46068.86"	"4d7"	"2H"	"9/2"	"4d6.(3H).5p"	"2H*"	"9/2"		""	"L149"	
"606.5090"	"606.5093"	"200"	""		"15770.42"	"32253.65"	"4d6.(3F2).5s"	"4F"	"3/2"	"4d6.(5D).5p"	"4F*"	"3/2"		""	"L149"	
"608.5229"	"608.5221"	"800"	""		"0.00"	"16428.71"	"4d5.5s2"	"6S"	"5/2"	"4d5.(6S).5s.(7S).5p"	"8P*"	"5/2"		""	"L149"	
"609.9387"	"609.9384"	"300"	""		"15624.25"	"32014.81"	"4d6.(3F2).5s"	"4F"	"5/2"	"4d6.(5D).5p"	"4F*"	"5/2"		""	"L149"	
"610.2961"	"610.2966"	"500c,w"	""		"14733.14"	"31114.08"	"4d7"	"4F"	"9/2"	"4d6.(5D).5p"	"4F*"	"9/2"		""	"L149"	
"612.0684"	"612.0677"	"1000"	""		"23265.32"	"39598.86"	"4d5.(6S).5s.(7S).5p"	"6P*"	"7/2"	"4d5.(6S).5s.(7S).6s"	"e 6S"	"5/2"		""	"L149"	
"613.0805"	"613.0812"	"1000"	""		"15298.46"	"31605.00"	"4d6.(3F2).5s"	"4F"	"7/2"	"4d6.(5D).5p"	"4F*"	"7/2"		""	"L149"	
"613.2230"	"613.2233"	"150c"	""		"15624.25"	"31927.01"	"4d6.(3F2).5s"	"4F"	"5/2"	"4d6.(5D).5p"	"4P*"	"5/2"		""	"L149"	
"618.4698"	"618.4692"	"100"	""		"32620.38"	"48784.86"	"4d6.(5D).5p"	"4D*"	"7/2"	"4d6.(5D).5d"	"4D"	"7/2"		""	"L149"	
"619.2665"	"619.2673"	"800"	""		"23455.21"	"39598.86"	"4d5.(6S).5s.(7S).5p"	"6P*"	"5/2"	"4d5.(6S).5s.(7S).6s"	"e 6S"	"5/2"		""	"L149"	
"624.4178"	"624.4189"	"600c,w"	""		"23588.40"	"39598.86"	"4d5.(6S).5s.(7S).5p"	"6P*"	"3/2"	"4d5.(6S).5s.(7S).6s"	"e 6S"	"5/2"		""	"L149"	
"631.2179"	"631.2179"	"100"	""		"16415.64"	"32253.65"	"4d5.5s2"	"4G"	"5/2"	"4d6.(5D).5p"	"4F*"	"3/2"		""	"L149"	
"635.4860"	"635.4851"	"100"	""		"27660.10"	"43391.76"	"4d6.(5D).5p"	"6D*"	"7/2"	"4d6.(5D).6s"	"e 6D"	"7/2"		""	"L149"	
"635.6732"	"635.6726"	"100"	""		"16287.79"	"32014.81"	"4d5.5s2"	"4G"	"7/2"	"4d6.(5D).5p"	"4F*"	"5/2"		""	"L149"	
"638.9871"	"638.9880"	"80"	""		"28151.28"	"43796.70"	"4d6.(5D).5p"	"6D*"	"3/2"	"4d6.(5D).6s"	"e 6D"	"5/2"		""	"L149"	
"640.8830"	"640.8826"	"100"	""		"16415.64"	"32014.81"	"4d5.5s2"	"4G"	"5/2"	"4d6.(5D).5p"	"4F*"	"5/2"		""	"L149"	
"645.5896"	"645.5891"	"1000"	""		"27369.79"	"42855.24"	"4d6.(5D).5p"	"6D*"	"9/2"	"4d6.(5D).6s"	"e 6D"	"9/2"		""	"L149"	
"646.1928"	"646.1912"	"600c"	""		"16133.98"	"31605.00"	"4d5.5s2"	"4G"	"9/2"	"4d6.(5D).5p"	"4F*"	"7/2"		""	"L149"	
"647.0270"	"647.0272"	"100"	""		"27940.73"	"43391.76"	"4d6.(5D).5p"	"6D*"	"5/2"	"4d6.(5D).6s"	"e 6D"	"7/2"		""	"L149"	
"649.1676"	"649.1662"	"200c,w"	""		"14733.14"	"30133.26"	"4d7"	"4F"	"9/2"	"4d6.(5D).5p"	"6F*"	"9/2"		""	"L149"	
"652.6817"	"652.6801"	"200"	""		"16287.79"	"31605.00"	"4d5.5s2"	"4G"	"7/2"	"4d6.(5D).5p"	"4F*"	"7/2"		""	"L149"	
"657.9243"	"657.9234"	"150"	""		"27660.10"	"42855.24"	"4d6.(5D).5p"	"6D*"	"7/2"	"4d6.(5D).6s"	"e 6D"	"9/2"		""	"L149"	
"662.5573"	"662.5545"	"500c,w"	""		"16025.15"	"31114.08"	"4d5.5s2"	"4G"	"11/2"	"4d6.(5D).5p"	"4F*"	"9/2"		""	"L149"	
"667.3656"	"667.3680"	"300c"	""		"16133.98"	"31114.08"	"4d5.5s2"	"4G"	"9/2"	"4d6.(5D).5p"	"4F*"	"9/2"		""	"L149"	
"668.7099"	"668.7103"	"100"	""		"2572.89"	"17522.92"	"4d6.(5D).5s"	"6D"	"9/2"	"4d5.(6S).5s.(7S).5p"	"8P*"	"9/2"		""	"L149"	
"678.6003"	"678.5989"	"80"	""		"17282.63"	"32014.81"	"4d6.(3H).5s"	"4H"	"7/2"	"4d6.(5D).5p"	"4F*"	"5/2"		""	"L149"	
"679.8629"	"679.8615"	"70"	""		"25058.56"	"39763.38"	"4d6.(3D).5s"	"4D"	"7/2"	"4d5.(4G).5s.(5G).5p"	"6F*"	"9/2"		""	"L149"	
"685.6902"	"685.6922"	"60"	""		"30528.86"	"45108.64"	"4d6.(5D).5p"	"6F*"	"5/2"	"4d5.(6S).5s.(7S).5d"	"f 6D"	"3/2"		""	"L149"	
"700.2375"	"700.2351"	"150"	""		"17328.02"	"31605.00"	"4d6.(3H).5s"	"4H"	"9/2"	"4d6.(5D).5p"	"4F*"	"7/2"		""	"L149"	
"701.6574"	"701.6555"	"100"	""		"16133.98"	"30382.06"	"4d5.5s2"	"4G"	"9/2"	"4d6.(5D).5p"	"6F*"	"7/2"		""	"L149"	
"708.6180"	"708.6168"	"500c,w"	""		"16025.15"	"30133.26"	"4d5.5s2"	"4G"	"11/2"	"4d6.(5D).5p"	"6F*"	"9/2"		""	"L149"	
"709.3120"	"709.3126"	"60"	""		"16287.79"	"30382.06"	"4d5.5s2"	"4G"	"7/2"	"4d6.(5D).5p"	"6F*"	"7/2"		""	"L149"	
"714.1286"	"714.1256"	"200"	""		"16133.98"	"30133.26"	"4d5.5s2"	"4G"	"9/2"	"4d6.(5D).5p"	"6F*"	"9/2"		""	"L149"	
"715.7626"	"715.7617"	"200c"	""		"17146.80"	"31114.08"	"4d6.(3H).5s"	"4H"	"11/2"	"4d6.(5D).5p"	"4F*"	"9/2"		""	"L149"	
"725.6089"	"725.6106"	"70"	""		"19702.77"	"33480.47"	"4d6.(3D).5s"	"4D"	"3/2"	"4d6.(5D).5p"	"4D*"	"1/2"		""	"L149"	
"732.2382"	"732.2396"	"100"	""		"19827.50"	"33480.47"	"4d6.(3D).5s"	"4D"	"1/2"	"4d6.(5D).5p"	"4D*"	"1/2"		""	"L149"	
"732.9148"	"732.9139"	"80"	""		"19702.77"	"33343.18"	"4d6.(3D).5s"	"4D"	"3/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L149"	
"739.6800"	"739.6776"	"100"	""		"19827.50"	"33343.18"	"4d6.(3D).5s"	"4D"	"1/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L4515"	
"740.2619"	"740.2609"	"100c,w"	""		"31414.05"	"44919.08"	"4d6.(5D).5p"	"6P*"	"7/2"	"4d5.(6S).5s.(7S).5d"	"f 6D"	"9/2"		""	"L149"	
"740.5363"	"740.5335"	"200"	""		"30528.86"	"44028.92"	"4d6.(5D).5p"	"6F*"	"5/2"	"4d6.(5D).6s"	"e 6D"	"3/2"		""	"L149"	
"742.7154"	"742.7165"	"60"	""		"30689.12"	"44149.50"	"4d6.(5D).5p"	"6F*"	"1/2"	"4d6.(5D).6s"	"e 6D"	"1/2"		""	"L149"	
"743.4122"	"743.4130"	"150"	""		"19895.41"	"33343.18"	"4d5.5s2"	"4D"	"5/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L149"	
"745.2496"	"745.2490"	"600"	""		"30382.06"	"43796.70"	"4d6.(5D).5p"	"6F*"	"7/2"	"4d6.(5D).6s"	"e 6D"	"5/2"		""	"L149"	
"746.1594"	"746.1579"	"60"	""		"30630.62"	"44028.92"	"4d6.(5D).5p"	"6F*"	"3/2"	"4d6.(5D).6s"	"e 6D"	"3/2"		""	"L149"	
"753.4952"	"753.4947"	"80"	""		"30528.86"	"43796.70"	"4d6.(5D).5p"	"6F*"	"5/2"	"4d6.(5D).6s"	"e 6D"	"5/2"		""	"L149"	
"754.0265"	"754.0255"	"800"	""		"30133.26"	"43391.76"	"4d6.(5D).5p"	"6F*"	"9/2"	"4d6.(5D).6s"	"e 6D"	"7/2"		""	"L149"	
"754.3391"	"754.3379"	"80"	""		"32014.81"	"45267.82"	"4d6.(5D).5p"	"4F*"	"5/2"	"4d6.(5D).6s"	"e 4D"	"3/2"		""	"L149"	
"757.4026"	"757.4045"	"200"	""		"31605.00"	"44804.35"	"4d6.(5D).5p"	"4F*"	"7/2"	"4d6.(5D).6s"	"e 4D"	"5/2"		""	"L149"	
"757.9267"	"757.9254"	"500"	""		"19895.41"	"33085.69"	"4d5.5s2"	"4D"	"5/2"	"4d6.(5D).5p"	"4D*"	"5/2"		""	"L149"	
"762.4538"	"762.4526"	"90"	""		"20231.22"	"33343.18"	"4d6.(3D).5s"	"2P"	"3/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L149"	
"768.4458"	"768.4422"	"100*"	""		"32258.06"	"45267.82"	"4d6.(5D).5p"	"4P*"	"3/2"	"4d6.(5D).6s"	"e 4D"	"3/2"		""	"L149"	
"768.4458"	"768.4457"	"100*"	""		"30382.06"	"43391.76"	"4d6.(5D).5p"	"6F*"	"7/2"	"4d6.(5D).6s"	"e 6D"	"7/2"		""	"L149"	
"769.7370"	"769.7350"	"500"	""		"31114.08"	"44101.99"	"4d6.(5D).5p"	"4F*"	"9/2"	"4d6.(5D).6s"	"e 4D"	"7/2"		""	"L149"	
"769.8190"	"769.8209"	"80c,w"	""		"17146.80"	"30133.26"	"4d6.(3H).5s"	"4H"	"11/2"	"4d6.(5D).5p"	"6F*"	"9/2"		""	"L149"	
"779.3046"	"779.3036"	"800c,w"	""		"19791.94"	"32620.38"	"4d6.(3F2).5s"	"4F"	"9/2"	"4d6.(5D).5p"	"4D*"	"7/2"		""	"L149"	
"779.8280"	"779.8264"	"60"	""		"20523.34"	"33343.18"	"4d6.(3F2).5s"	"2F"	"5/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L149"	
