obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"467.7750"	"467.77503"	"600"	""		"21698.452"	"43070.268"	"5s.5p"	"1P*"	"1"	"5s.8d"	"3D"	"2"		""	"L4447"	
"467.8326"	"467.829"	"1000h"	"1.9e+07"	C	"20149.685"	"41519.04"	"5s.4d"	"1D"	"2"	"5s.5f"	"1F*"	"3"		"T5363"	"L7362"	
"468.8546"	"468.8546"	"1400"	""		"21698.452"	"43021.058"	"5s.5p"	"1P*"	"1"	"5s.8d"	"1D"	"2"		""	"L4447"	
"470.3984"	"470.39840"	"110"	""		"18159.040"	"39411.669"	"5s.4d"	"3D"	"1"	"5s.7p"	"3P*"	"0"		""	"L7362"	
"471.2146"	"471.2151"	"1000"	""		"20149.685"	"41365.482"	"5s.4d"	"1D"	"2"	"5s.5f"	"3F*"	"3"		""	"L4447"	
"471.2347"	"471.2346"	"600"	""		"20149.685"	"41364.602"	"5s.4d"	"1D"	"2"	"5s.5f"	"3F*"	"2"		""	"L4447"	
"471.3959"	"471.39590"	"160"	""		"18218.784"	"39426.442"	"5s.4d"	"3D"	"2"	"5s.7p"	"3P*"	"1"		""	"L7362"	
"472.2278"	"472.22769"	"1600"	"3.6e+07"	B+	"14504.334"	"35674.637"	"5s.5p"	"3P*"	"1"	"5p2"	"3P"	"2"		"T5178"	"L7362"	
"472.9466"	"472.94662"	"220h"	""		"18319.261"	"39457.383"	"5s.4d"	"3D"	"3"	"5s.7p"	"3P*"	"2"		""	"L7362"	
"474.1922"	"474.19221"	"1600"	"3.9e+07"	B+	"14317.507"	"35400.105"	"5s.5p"	"3P*"	"0"	"5p2"	"3P"	"1"		"T5178"	"L7362"	
"475.5495"	"475.5508"	"700h"	"2.1e+07"	C+	"20149.685"	"41172.054"	"5s.4d"	"1D"	"2"	"4d.5p"	"1P*"	"1"		"T5960"	"L7362"	
"478.3782"	"478.3782"	"1500"	""		"21698.452"	"42596.572"	"5s.5p"	"1P*"	"1"	"5s.9s"	"1S"	"0"		""	"L4447"	
"478.4320"	"478.43198"	"1700"	"3.0e+07"	B+	"14504.334"	"35400.105"	"5s.5p"	"3P*"	"1"	"5p2"	"3P"	"1"		"T5178"	"L7362"	
"481.1881"	"481.18799"	"2300"	"9.0e+07"	B+	"14898.545"	"35674.637"	"5s.5p"	"3P*"	"2"	"5p2"	"3P"	"2"		"T5178"	"L7362"	
"483.2043"	"483.20425"	"2900"	"3.3e+07"	A'	"14317.507"	"35006.908"	"5s.5p"	"3P*"	"0"	"5s.5d"	"3D"	"1"		"T5178"	"L4447"	
"485.5045"	"485.50448"	"1200"	"2.63e+07"	B+	"18159.040"	"38750.420"	"5s.4d"	"3D"	"1"	"5s.4f"	"3F*"	"2"		"T5178"	"L7362"	
"486.8700"	"486.87005"	"1200"	"3.4e+07"	A'	"18218.784"	"38752.410"	"5s.4d"	"3D"	"2"	"5s.4f"	"3F*"	"3"		"T5178"	"L7362"	
"486.9170"	"486.91724"	"1100"	"7.5e+06"	B+	"18218.784"	"38750.420"	"5s.4d"	"3D"	"2"	"5s.4f"	"3F*"	"2"		"T5178"	"L4447"	
"487.2493"	"487.2490"	"1500"	"4.8e+07"	A'	"14504.334"	"35021.989"	"5s.5p"	"3P*"	"1"	"5s.5d"	"3D"	"2"		"T5178"	"L7362"	
"487.6075"	"487.60745"	"1200"	"2.63e+07"	B+	"14504.334"	"35006.908"	"5s.5p"	"3P*"	"1"	"5s.5d"	"3D"	"1"		"T5178"	"L4447"	
"489.1980"	"489.19800"	"1500"	"3.8e+07"	B	"18319.261"	"38755.175"	"5s.4d"	"3D"	"3"	"5s.4f"	"3F*"	"4"		"T5178"	"L7362"	
"489.2639"	"489.26420"	"1100"	"4.3e+06"	B+	"18319.261"	"38752.410"	"5s.4d"	"3D"	"3"	"5s.4f"	"3F*"	"3"		"T5178"	"L4447"	
