obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"465.208"	"465.2076+"	"45"	"6.9e+06"	B+	"3494.526"	"24984.29"	"5d2.(3F).6s"	"4F"	"7/2"	"5d2.(3P).6p?"	"*"	"5/2"		"T9460"	"L3475"	
"466.070"	"466.0696+"	"35"	"1.87e+07"	B	"8052.162"	"29502.18&dagger;"	"5d2.(3F).6s"	"2F"	"7/2"	"4f.5d.(3D*).6s"	"*"	"5/2"		"T9460"	"L3475"	
""	"467.1660+"	""	"1.44e+06"	B+	"3010.002"	"24409.68"	"5d2.(3F).6s"	"4F"	"5/2"	"4f.5d.(1G*).6s"	"*"	"7/2"		"T9460"	""	
"470.026"	"470.025+"	"35"	""		"13260.38"	"34529.88"	"5d.6s.(3D).6p"	"4F*"	"3/2"	""	""	"5/2"		""	"L3475"	
"470.264"	"470.2641+"	"35"	"4.9e+06"	B	"4121.572"	"25380.27"	"5d2.(3F).6s"	"4F"	"9/2"	"4f.5d.(3F*).6s"	"4F*"	"7/2"		"T9460"	"L3475"	
"470.819"	"470.8186+"	"35"	"2.03e+07"	B+	"9183.797"	"30417.46&dagger;"	"5d2.(1D).6s"	"2D"	"5/2"	"4f.5d.(3P*).6s"	"4P*"	"3/2"		"T9460"	"L3475"	
""	"471.4158+"	""	"1.85e+06"	C+	"2668.188"	"23874.95"	"5d2.(3F).6s"	"4F"	"3/2"	"5d.6s.(3D).6p"	"*"	"5/2"		"T9460"	""	
""	"472.3722+"	""	"2.09e+06"	B	"3010.002"	"24173.83"	"5d2.(3F).6s"	"4F"	"5/2"	"4f.5d.(3F*).6s"	"4F*"	"3/2"		"T9460"	""	
"475.041"	"475.0419+"	"45"	"3.6e+07"	B	"9919.821"	"30964.71"	"5d2.(1G).6s"	"2G"	"9/2"	""	"*"	"7/2"		"T9460"	"L3475"	
""	"475.2404+"	""	"1.16e+06"	C+	"3010.002"	"24046.10"	"5d2.(3F).6s"	"4F"	"5/2"	"5d2.(3P).6p"	"4D*"	"5/2"		"T9460"	""	
""	"475.9711+"	""	"5.6e+06"	C+	"9960.904"	"30964.71"	"5d2.(1G).6s"	"2G"	"7/2"	""	"*"	"7/2"		"T9460"	""	
"476.689"	"476.6891+"	"160"	"1.18e+07"	B+	"0.000"	"20972.17"	"5d.6s2"	"2D"	"3/2"	"5d2.(3F).6p"	"*"	"5/2"		"T9460"	"L3475"	
"477.043"	"477.0426+"	"35"	"2.54e+07"	B	"7011.909"	"27968.54"	"5d2.(3F).6s"	"2F"	"5/2"	"4f.5d.(3D*).6s"	"*"	"3/2"		"T9460"	"L3475"	
""	"477.5141+"	""	"1.19e+07"	B	"9960.904"	"30896.84"	"5d2.(1G).6s"	"2G"	"7/2"	"4f.5d.(3P*).6s"	"4P*"	"5/2"		"T9460"	""	
""	"477.9886+"	""	"1.41e+06"	B+	"3494.526"	"24409.68"	"5d2.(3F).6s"	"4F"	"7/2"	"4f.5d.(1G*).6s"	"*"	"7/2"		"T9460"	""	
""	"479.1388+"	""	"1.6e+06"	C	"3010.002"	"23874.95"	"5d2.(3F).6s"	"4F"	"5/2"	"5d.6s.(3D).6p"	"*"	"5/2"		"T9460"	""	
"480.000"	"479.9992+"	"28"	""		"9960.904"	"30788.45"	"5d2.(1G).6s"	"2G"	"7/2"	""	"*"	"5/2"		""	"L3475"	
"480.025"	"480.0240+"	"23"	"1.63e+07"	B	"7679.939"	"28506.41"	"5d2.(3P).6s"	"4P"	"5/2"	"5d.6s.(3D).6p"	"*"	"5/2"		"T9460"	"L3475"	
